"chr" "pos" "mu1" "mu2" "diff" "diff.se" "stat" "phi1" "phi2" "pval" "fdr" "postprob.overThreshold"
"chr8" 13338601 0.239218702444906 0.0288663927498434 0.210352309695062 0.0227110534167257 9.26211152936424 0.0497870683678639 0.0497870683678639 2.00428680884205e-20 4.23782970684153e-16 0.999999410007652
"chr19" 24280307 0.00822869935108136 0.208584800678559 -0.200356101327478 0.0206542877306106 -9.70046045357163 0.0498849918015698 0.0497870683678639 3.00141031710219e-22 8.8028828504129e-18 0.99999940965452
"chr8" 126474149 0.00307017268713359 0.284768686634014 -0.28169851394688 0.0374090318818144 -7.53022732148869 0.0497870683678639 0.0497870683678639 5.06520626594003e-14 2.05724691130099e-10 0.999999404340853
"chr13" 6999904 0.394557791933919 0.00257449429644764 0.391983297637471 0.0601163056633115 6.52041560625532 0.0497870683678639 0.0498069394830714 7.01128475107556e-11 1.20097145161395e-07 0.999999404032012
"chr15" 26308888 0.00267890312657679 0.299501125810997 -0.296822222684421 0.0405287471479647 -7.32374533070971 0.0499368793939635 0.0497870683678639 2.411441234459e-13 8.16433948700578e-10 0.999999402186469
"chr4" 56990167 0.00503658469334614 0.241693167174373 -0.236656582481027 0.0281431048435771 -8.40904313139555 0.0498017852580177 0.0497870683678639 4.13369096884839e-17 3.80983312240233e-13 0.999999400415717
"chr19" 24280600 0.00469551589948688 0.202863930259086 -0.1981684143596 0.0202179132167837 -9.80162553052667 0.049787068367864 0.0497870683678639 1.10788185654128e-22 3.51372963884884e-18 0.999999399633695
"chr14" 61439228 0.00362367414043169 0.214977869611276 -0.211354195470844 0.0229360792839505 -9.21492260530939 0.0497870683678639 0.049787068367864 3.11502942899462e-20 6.30215026264434e-16 0.999999398004107
"chrX" 103165083 0.438629697234056 0.00661608767040062 0.432013609563655 0.0683930782150287 6.3166276593868 0.0473707013225573 0.0497870683678639 2.67332627999997e-10 3.79891325328017e-07 0.999999396519446
"chr6" 131388291 0.0134475721094658 0.269929283515591 -0.256481711406125 0.032235682531273 -7.95645357151357 0.0499669128358415 0.0497870683678639 1.77040524631267e-15 1.05029731160314e-11 0.999999395939927
"chr17" 64331913 0.00654770552095496 0.33734200521533 -0.330794299694375 0.0475765203409417 -6.95288973056131 0.0497870683678639 0.0497870683678639 3.57878426875006e-12 8.88177051504044e-09 0.999999385836294
"chr17" 64331916 0.00654770552095496 0.33734200521533 -0.330794299694375 0.0475765203409417 -6.95288973056131 0.0497870683678639 0.0497870683678639 3.57878426875006e-12 8.88177051504044e-09 0.999999385836294
"chr17" 64331884 0.00661173937428534 0.33734200521533 -0.330730265841045 0.0475641354325562 -6.95335388383134 0.0497870683678639 0.0497870683678639 3.56702386472809e-12 8.85394221678339e-09 0.999999385578762
"chr17" 64331887 0.00661173937428534 0.33734200521533 -0.330730265841045 0.0475641354325562 -6.95335388383134 0.0497870683678639 0.0497870683678639 3.56702386472809e-12 8.85394221678339e-09 0.999999385578762
"chr17" 64331891 0.00661173937428534 0.33734200521533 -0.330730265841045 0.0475641354325562 -6.95335388383134 0.0497870683678639 0.0497870683678639 3.56702386472809e-12 8.85394221678339e-09 0.999999385578762
"chr17" 64331893 0.00661173937428534 0.33734200521533 -0.330730265841045 0.0475641354325562 -6.95335388383134 0.0497870683678639 0.0497870683678639 3.56702386472809e-12 8.85394221678339e-09 0.999999385578762
"chr1" 74951749 0.0146809966429516 0.196367240687652 -0.181686244044701 0.016841252122415 -10.7881672172631 0.0497870683678639 0.0497870683678639 3.91519556528278e-27 3.11962570488278e-22 0.99999938383203
"chr4" 106560991 0.00378198312121605 0.250284925398146 -0.24650294227693 0.0302120990891803 -8.15908029261063 0.049787068367864 0.0497870683678639 3.37585187569745e-16 2.41399213037624e-12 0.999999380035817
"chrX" 103164999 0.468065302590541 0.00906806712738899 0.458997235463152 0.0740333573757658 6.19987059527035 0.0519031717742573 0.0497870683678639 5.65096041935842e-10 7.20713176904985e-07 0.999999379973478
"chr8" 88521834 0.0280591326341003 0.333574693772757 -0.305515561138657 0.0424108790432221 -7.2037073512977 0.0501533766879147 0.0497870683678639 5.85970615651012e-13 1.80931405961687e-09 0.999999369556647
"chr3" 146601269 0.262666079438155 0.00581172737687615 0.256854352061278 0.0323715541352956 7.93456968385782 0.0497870683678639 0.0498037570805395 2.11226399013549e-15 1.23498757621895e-11 0.999999368336065
"chr9" 59036501 0.0128348447137506 0.450049338307502 -0.437214493593752 0.0696012468506581 -6.28170490295775 0.0498722559712708 0.049787068367864 3.3488004982022e-10 4.60368393452619e-07 0.999999366779081
"chr9" 59036503 0.0128348447137506 0.450049338307502 -0.437214493593752 0.0696012468506581 -6.28170490295775 0.0498722559712708 0.049787068367864 3.3488004982022e-10 4.60368393452619e-07 0.999999366779081
"chr9" 118606933 0.00508494805122892 0.202493667351049 -0.19740871929982 0.0201104365899702 -9.81623240334197 0.0497870683678639 0.0497870683678639 9.58594140300778e-23 3.07644603543554e-18 0.999999362751143
"chr19" 24280203 0.00853282090937514 0.309331683745208 -0.300798862835833 0.0414572408244064 -7.25564115831723 0.0500215409017652 0.0497870683678639 3.99763621410992e-13 1.27992639934042e-09 0.999999362196931
"chr4" 91372938 0.0226282738895184 0.435386863787428 -0.41275858989791 0.0645780605500658 -6.39162257866056 0.0500774083527161 0.0497870683678641 1.64134625268596e-10 2.50569915316505e-07 0.99999936088458
"chr4" 91372943 0.0226282738895184 0.435386863787428 -0.41275858989791 0.0645780605500658 -6.39162257866056 0.0500774083527161 0.0497870683678641 1.64134625268596e-10 2.50569915316505e-07 0.99999936088458
"chr4" 91372946 0.0226282738895184 0.435386863787428 -0.41275858989791 0.0645780605500658 -6.39162257866056 0.0500774083527161 0.0497870683678641 1.64134625268596e-10 2.50569915316505e-07 0.99999936088458
"chrX" 151069654 0.365459079015342 0.00404503701035922 0.361414042004983 0.0539821476199558 6.69506601607265 0.0497870683678639 0.0497988209591652 2.15574290865992e-11 4.26560695628094e-08 0.999999359250094
"chrX" 151069672 0.365459079015342 0.00404503701035922 0.361414042004983 0.0539821476199558 6.69506601607265 0.0497870683678639 0.0497988209591652 2.15574290865992e-11 4.26560695628094e-08 0.999999359250094
"chrX" 151069678 0.365459079015342 0.00404503701035922 0.361414042004983 0.0539821476199558 6.69506601607265 0.0497870683678639 0.0497988209591652 2.15574290865992e-11 4.26560695628094e-08 0.999999359250094
"chrX" 151069692 0.365459079015342 0.00404503701035922 0.361414042004983 0.0539821476199558 6.69506601607265 0.0497870683678639 0.0497988209591652 2.15574290865992e-11 4.26560695628094e-08 0.999999359250094
"chrX" 151069707 0.365459079015342 0.00404503701035922 0.361414042004983 0.0539821476199558 6.69506601607265 0.0497870683678639 0.0497988209591652 2.15574290865992e-11 4.26560695628094e-08 0.999999359250094
"chr4" 56990144 0.00491618022157954 0.241923480054972 -0.237007299833393 0.0283086089929557 -8.3722693648554 0.0498260686323825 0.0497870683678639 5.6519067580358e-17 4.97657897204818e-13 0.999999350069157
"chr3" 89773356 0.01365402033785 0.2438113284266 -0.23015730808875 0.0268938259150728 -8.55799798866686 0.0499607274221623 0.0497870683678639 1.14844367388446e-17 1.24130369060794e-13 0.999999349733477
"chr3" 89773360 0.01365402033785 0.2438113284266 -0.23015730808875 0.0268938259150728 -8.55799798866686 0.0499607274221623 0.0497870683678639 1.14844367388446e-17 1.24130369060794e-13 0.999999349733477
"chr17" 63499483 0.0201193002895694 0.27217475546986 -0.25205545518029 0.0314186885605377 -8.02246900581572 0.049929439068372 0.0497870683678639 1.0364055553106e-15 6.48757349570821e-12 0.999999349659958
"chr6" 56797440 0.0132353048075019 0.219185435814159 -0.205950131006657 0.0218941754891101 -9.40661734939937 0.0498704964909693 0.0497870683678639 5.12360654401039e-21 1.19072535106261e-16 0.999999348161535
"chr6" 56797442 0.0132353048075019 0.219185435814159 -0.205950131006657 0.0218941754891101 -9.40661734939937 0.0498704964909693 0.0497870683678639 5.12360654401039e-21 1.19072535106261e-16 0.999999348161535
"chr3" 89773336 0.013917474592812 0.244856856924436 -0.230939382331624 0.0270625954096507 -8.53352676769758 0.0499642999391764 0.0497870683678639 1.41952591864013e-17 1.49826250572631e-13 0.999999345523416
"chr3" 89773343 0.013917474592812 0.244856856924436 -0.230939382331624 0.0270625954096507 -8.53352676769758 0.0499642999391764 0.0497870683678639 1.41952591864013e-17 1.49826250572631e-13 0.999999345523416
"chr5" 29838780 0.408083732159011 0.00675256942826093 0.40133116273075 0.0622878998276139 6.44316414330009 0.0618742208210348 0.0497870683678639 1.1700802846821e-10 1.87684277440116e-07 0.999999343301527
"chr13" 95222839 0.0476292151665954 0.276491281741238 -0.228862066574642 0.026641089819994 -8.59056698209405 0.0497870683678639 0.0497870683678639 8.65412010498599e-18 9.54196616684604e-14 0.999999340822761
"chr13" 95222843 0.0476292151665954 0.276491281741238 -0.228862066574642 0.026641089819994 -8.59056698209405 0.0497870683678639 0.0497870683678639 8.65412010498599e-18 9.54196616684604e-14 0.999999340822761
"chr13" 95222847 0.0476292151665954 0.276491281741238 -0.228862066574642 0.026641089819994 -8.59056698209405 0.0497870683678639 0.0497870683678639 8.65412010498599e-18 9.54196616684604e-14 0.999999340822761
"chr13" 95222849 0.0476292151665954 0.276491281741238 -0.228862066574642 0.026641089819994 -8.59056698209405 0.0497870683678639 0.0497870683678639 8.65412010498599e-18 9.54196616684604e-14 0.999999340822761
"chr5" 38561863 0.0316683828786582 0.317916003451708 -0.286247620573049 0.038523592674636 -7.43044977633966 0.0502927769364032 0.0497870683678639 1.08229024891099e-13 4.04952027817547e-10 0.999999333058887
"chr5" 38561865 0.0316683828786582 0.317916003451708 -0.286247620573049 0.038523592674636 -7.43044977633966 0.0502927769364032 0.0497870683678639 1.08229024891099e-13 4.04952027817547e-10 0.999999333058887
"chr14" 31830651 0.00728787440235459 0.337462445493888 -0.330174571091533 0.0476142389426809 -6.93436624050643 0.0497870683678639 0.0497870683678641 4.08046279111352e-12 9.97069816439163e-09 0.999999331435287
"chr19" 17394265 0.0101747846741657 0.183572590559488 -0.173397805885322 0.0151834645300435 -11.420173936075 0.0498174489383898 0.0497870683678639 3.31569689338401e-30 7.05677544811793e-25 0.999999331124868
"chr7" 90001496 0.531077451330948 0.00462816482395211 0.526449286506996 0.0882563000345076 5.96500517584759 0.0497870683678639 0.0497870683678639 2.44626287383422e-09 2.55485862314071e-06 0.999999323960988
"chr2" 155518334 0.0232376775605222 0.326854903251746 -0.303617225691224 0.0421703584019234 -7.19977816639509 0.0497870683678639 0.0497870683678639 6.0310599169807e-13 1.85743657764471e-09 0.999999311980868
"chr2" 160912299 0.0181099251504931 0.277811914197542 -0.259701989047049 0.0330756966554194 -7.85174660877467 0.049787068367864 0.0497870683678639 4.1028279492256e-15 2.24884313997745e-11 0.999999311754288
"chr2" 160912303 0.0181099251504931 0.277811914197542 -0.259701989047049 0.0330756966554194 -7.85174660877467 0.049787068367864 0.0497870683678639 4.1028279492256e-15 2.24884313997745e-11 0.999999311754288
"chr2" 160912308 0.0181099251504931 0.277811914197542 -0.259701989047049 0.0330756966554194 -7.85174660877467 0.049787068367864 0.0497870683678639 4.1028279492256e-15 2.24884313997745e-11 0.999999311754288
"chr2" 160912313 0.0181099251504931 0.277811914197542 -0.259701989047049 0.0330756966554194 -7.85174660877467 0.049787068367864 0.0497870683678639 4.1028279492256e-15 2.24884313997745e-11 0.999999311754288
"chr2" 160912316 0.0181099251504931 0.277811914197542 -0.259701989047049 0.0330756966554194 -7.85174660877467 0.049787068367864 0.0497870683678639 4.1028279492256e-15 2.24884313997745e-11 0.999999311754288
"chr13" 83731242 0.00794130080645022 0.264692569367296 -0.256751268560846 0.0324739858544111 -7.90636756793345 0.0497870683678639 0.0497870683678639 2.65007938126553e-15 1.51641410968251e-11 0.999999306903567
"chr7" 144553888 0.00758448501511756 0.252330189429624 -0.244745704414507 0.0299917432806217 -8.16043609484486 0.0499445481625803 0.0497870683678639 3.33817141779139e-16 2.39127632815531e-12 0.999999304134147
"chr16" 81748380 0.00321262010760184 0.725354711806578 -0.722142091698976 0.128975279281795 -5.59907368078797 0.0497965949315098 0.0497870683678639 2.15500197033884e-08 1.65090553023055e-05 0.999999295605827
"chr16" 81748392 0.00321262010760184 0.725354711806578 -0.722142091698976 0.128975279281795 -5.59907368078797 0.0497965949315098 0.0497870683678639 2.15500197033884e-08 1.65090553023055e-05 0.999999295605827
"chr14" 31830653 0.00729871218525164 0.3390086428841 -0.331709930698848 0.0480374628595424 -6.90523418500975 0.0498095846047929 0.0497870683678639 5.01206756179264e-12 1.19308812600376e-08 0.99999929478664
"chr5" 25498308 0.00988027361638431 0.309738011092562 -0.299857737476178 0.0414475193795044 -7.23463652264931 0.0498498157226763 0.0509281477356411 4.6677757749987e-13 1.47104546568147e-09 0.999999289181018
"chr9" 118606705 0.00578309860490661 0.228703181809328 -0.222920083204421 0.0254941096346717 -8.74398386132508 0.0498049409091793 0.0497870683678639 2.25031612769123e-18 2.89224701029586e-14 0.999999287619125
"chrX" 99470668 0.00609843807073356 0.456627268263988 -0.450528830193254 0.0727027598990118 -6.19686007545056 0.0497870683678639 0.0497870683678639 5.76006643764968e-10 7.32347442783448e-07 0.999999287216519
"chrX" 99470670 0.00609843807073356 0.456627268263988 -0.450528830193254 0.0727027598990118 -6.19686007545056 0.0497870683678639 0.0497870683678639 5.76006643764968e-10 7.32347442783448e-07 0.999999287216519
"chr1" 157412209 0.00586274210042189 0.277708469003167 -0.271845726902745 0.035644852450455 -7.62650728546571 0.0497870683678639 0.0497870683678639 2.41199303156204e-14 1.06570480191534e-10 0.999999285988373
"chr2" 146222562 0.00943911859181265 0.242750804195009 -0.233311685603196 0.0276526714894073 -8.43722045779804 0.0497870683678639 0.049787068367864 3.24973158386511e-17 3.06052416950416e-13 0.999999285559446
"chr14" 45351018 0.0038033443139587 0.211615274868023 -0.207811930554064 0.0223637725700803 -9.29234680342297 0.0497983241805563 0.0497870683678639 1.50923260489677e-20 3.25058337575908e-16 0.999999285186819
"chr14" 45351022 0.0038033443139587 0.211615274868023 -0.207811930554064 0.0223637725700803 -9.29234680342297 0.0497983241805563 0.0497870683678639 1.50923260489677e-20 3.25058337575908e-16 0.999999285186819
"chr6" 56797427 0.0131691327232502 0.221077906288002 -0.207908773564752 0.0223919792753602 -9.2849663269174 0.0499512232695516 0.0497870683678639 1.61758316130584e-20 3.45861923913202e-16 0.999999278896904
"chr6" 56797261 0.0118784875912787 0.252190422205545 -0.240311934614266 0.0291198895316835 -8.25250158840052 0.049787068367864 0.0497870683678639 1.55112836108095e-16 1.21853065678518e-12 0.999999276511912
"chr9" 74861721 0.0226121629201525 0.289540251793823 -0.266928088873671 0.0346466701406968 -7.70429272971114 0.0498368205379842 0.0497870683678639 1.31569938392648e-14 6.30282117289887e-11 0.999999275023455
"chr16" 81748416 0.00321262010760184 0.725354711806578 -0.722142091698976 0.129151944844194 -5.59141476785467 0.0498130508890011 0.0497870683678639 2.25226846290571e-08 1.71465924756008e-05 0.999999271918996
"chr16" 81748421 0.00321262010760184 0.725354711806578 -0.722142091698976 0.129151944844194 -5.59141476785467 0.0498130508890011 0.0497870683678639 2.25226846290571e-08 1.71465924756008e-05 0.999999271918996
"chr16" 81748449 0.00321262010760184 0.725354711806578 -0.722142091698976 0.129151944844194 -5.59141476785467 0.0498130508890011 0.0497870683678639 2.25226846290571e-08 1.71465924756008e-05 0.999999271918996
"chr6" 83456514 0.0117877269186261 0.281979877269832 -0.270192150351206 0.0353307696599023 -7.64750252972422 0.0498223229529743 0.0497870683678639 2.04920217273112e-14 9.25346302925429e-11 0.999999271732468
"chr2" 146222579 0.0096653429657041 0.250646686720739 -0.240981343755035 0.0292717207982647 -8.23256498706839 0.0498458050253157 0.0497870683678638 1.83246677563526e-16 1.40242267506207e-12 0.999999268771342
"chr6" 83456504 0.0117700173483942 0.273846210328763 -0.262076192980368 0.0336533686566902 -7.78751737021928 0.0498222846482847 0.0497870683678639 6.8338648038297e-15 3.54857018889325e-11 0.999999267848435
"chr1" 122475630 0.267162256330197 0.00399380698116178 0.263168449349035 0.0338873834010371 7.76597137154535 0.049787068367864 0.0497870683678639 8.10218527682674e-15 4.11017976528291e-11 0.999999264076492
"chr1" 74951413 0.00837368523178006 0.198380304718376 -0.190006619486596 0.0187075247451123 -10.1566948099982 0.0497870683678639 0.0497870683678639 3.09387284438749e-24 1.40374426312146e-19 0.999999250061921
"chr5" 44226484 0.268636003854155 0.00373747655033505 0.26489852730382 0.0342798021808008 7.72753955541152 0.0473707013225621 0.0497870683678639 1.09645100053619e-14 5.36533859650641e-11 0.99999924674368
"chr4" 45084500 0.0171406334372061 0.267860305288754 -0.250719671851548 0.0313389737584982 -8.0002515010103 0.0499051913640281 0.0497870683678639 1.24165336716439e-15 7.64573526714505e-12 0.999999242839681
"chr17" 10318842 0.0476813176920107 0.254133133774835 -0.206451816082825 0.0221351282669583 -9.32688591603965 0.049787068367864 0.0497870683678639 1.09027115379316e-20 2.3912091566736e-16 0.999999242246518
"chr7" 82015651 0.00609026940055473 0.398590298821905 -0.39250002942135 0.0608231617235943 -6.45313427153019 0.0498338023993744 0.0497870683678639 1.09560204598143e-10 1.77001546805923e-07 0.999999241654071
"chr6" 83456482 0.0120939413623609 0.273872377916159 -0.261778436553798 0.0336484770246175 -7.77980044571643 0.0498232930105753 0.0497870683678639 7.26390375654406e-15 3.73589360621015e-11 0.999999237371255
"chr19" 24280308 0.00822212447244908 0.208112885349081 -0.199890760876632 0.0207764949070123 -9.62100497563554 0.0499467856650807 0.0497870683678639 6.51910798834677e-22 1.80405065467307e-17 0.999999237279105
"chr19" 24280319 0.00822212447244908 0.208112885349081 -0.199890760876632 0.0207764949070123 -9.62100497563554 0.0499467856650807 0.0497870683678639 6.51910798834677e-22 1.80405065467307e-17 0.999999237279105
"chr19" 24280324 0.00822212447244908 0.208112885349081 -0.199890760876632 0.0207764949070123 -9.62100497563554 0.0499467856650807 0.0497870683678639 6.51910798834677e-22 1.80405065467307e-17 0.999999237279105
"chr19" 24280327 0.00822212447244908 0.208112885349081 -0.199890760876632 0.0207764949070123 -9.62100497563554 0.0499467856650807 0.0497870683678639 6.51910798834677e-22 1.80405065467307e-17 0.999999237279105
"chr2" 146222519 0.00477396931186648 0.233289601429265 -0.228515632117399 0.0267382754023367 -8.54638635734258 0.0498256889801471 0.0497870683678638 1.27002364967219e-17 1.35505734591909e-13 0.999999231751341
"chr2" 146222521 0.00477396931186648 0.233289601429265 -0.228515632117399 0.0267382754023367 -8.54638635734258 0.0498256889801471 0.0497870683678638 1.27002364967219e-17 1.35505734591909e-13 0.999999231751341
"chr13" 54687670 0.00249098376938316 0.20402828824498 -0.201537304475597 0.0211323867956868 -9.5368926578957 0.0498057852768248 0.0497870683678639 1.47176052796976e-21 3.81197265347737e-17 0.99999922554418
"chr13" 54687672 0.00249098376938316 0.20402828824498 -0.201537304475597 0.0211323867956868 -9.5368926578957 0.0498057852768248 0.0497870683678639 1.47176052796976e-21 3.81197265347737e-17 0.99999922554418
"chr13" 54687675 0.00249098376938316 0.20402828824498 -0.201537304475597 0.0211323867956868 -9.5368926578957 0.0498057852768248 0.0497870683678639 1.47176052796976e-21 3.81197265347737e-17 0.99999922554418
"chr2" 146222581 0.009645634879353 0.250126549973107 -0.240480915093754 0.0292451645966358 -8.22292910334372 0.0498456891906999 0.0497870683678639 1.98592240241379e-16 1.50880002117392e-12 0.999999220655868
"chr5" 65108005 0.00366144078516317 0.249199091958994 -0.24553765117383 0.0303040114474084 -8.10248014854248 0.0498387923858615 0.0497870683678639 5.3849931762034e-16 3.65285891339451e-12 0.999999216856321
"chr8" 88521873 0.0117555469625034 0.291776651411844 -0.280021104449341 0.037501100020224 -7.46701041564988 0.0498222711934261 0.0497870683678639 8.20372770085898e-14 3.16582448931164e-10 0.999999208341707
"chr15" 89499896 0.0274696863073384 0.317264976336848 -0.289795290029509 0.0395382472050356 -7.32949259299995 0.0498540484169693 0.0497870683678639 2.31025747450764e-13 7.86953388388498e-10 0.999999207843572
"chr10" 26374120 0.0158398733600354 0.26497061130964 -0.249130737949604 0.0310698050861046 -8.01841972484803 0.0498929984998989 0.0497870683678639 1.07114249707138e-15 6.68690117841067e-12 0.999999206120054
"chr9" 74861782 0.0286372289033734 0.298698455358584 -0.27006122645521 0.0354329484468035 -7.62175427937252 0.049787068367864 0.0497870683678639 2.50251077650399e-14 1.09935318801642e-10 0.99999920477739
"chr9" 74861810 0.0286372289033734 0.298698455358584 -0.27006122645521 0.0354329484468035 -7.62175427937252 0.0497870683678639 0.0497870683678639 2.50251077650399e-14 1.09935318801642e-10 0.99999920477739
"chr4" 56990094 0.00449832862200307 0.237517670980803 -0.2330193423588 0.0277152919867604 -8.40760914480403 0.0498870154567222 0.0497870683678639 4.1845290330617e-17 3.85339473163193e-13 0.999999204659946
"chr16" 50614691 0.00465646945972539 0.725354711806578 -0.720698242346853 0.129335623163848 -5.57231043325038 0.0497870683678639 0.0497870683678639 2.51382962795051e-08 1.88421071052635e-05 0.999999203322193
"chr16" 50614695 0.00465646945972539 0.725354711806578 -0.720698242346853 0.129335623163848 -5.57231043325038 0.0497870683678639 0.0497870683678639 2.51382962795051e-08 1.88421071052635e-05 0.999999203322193
"chr17" 79863472 0.232669921613724 0.00530035867872028 0.227369562935004 0.0265416321498581 8.56652528568101 0.0497870683678639 0.0497870683678639 1.06654485509567e-17 1.15703514158104e-13 0.999999202141501
"chr17" 79863476 0.232669921613724 0.00530035867872028 0.227369562935004 0.0265416321498581 8.56652528568101 0.0497870683678639 0.0497870683678639 1.06654485509567e-17 1.15703514158104e-13 0.999999202141501
"chr8" 88521652 0.0172346385444371 0.249691392230045 -0.232456753685608 0.0276079344564417 -8.41992558524672 0.049787068367864 0.0497870683678639 3.76723517643639e-17 3.50101340009645e-13 0.999999197824646
"chr13" 12650224 0.00868504363577646 0.25607738094893 -0.247392337313154 0.030725286658879 -8.05175034035563 0.0497870683678639 0.0497870683678639 8.16182667973768e-16 5.26176896124873e-12 0.999999195112226
"chr13" 12650226 0.00868504363577646 0.25607738094893 -0.247392337313154 0.030725286658879 -8.05175034035563 0.0497870683678639 0.0497870683678639 8.16182667973768e-16 5.26176896124873e-12 0.999999195112226
"chr1" 157412211 0.00575372699238968 0.276044910664365 -0.270291183671975 0.0355073644910823 -7.61225699361209 0.0497870683678639 0.0497870683678639 2.693503025517e-14 1.17480085073008e-10 0.999999190430603
"chr9" 74862028 0.0317642648854934 0.327802999492993 -0.2960387346075 0.0408773288104135 -7.24212523720688 0.0500184391431737 0.0497870683678639 4.41707672241512e-13 1.40022232396452e-09 0.99999918979056
"chr3" 89773300 0.0143505783999771 0.245911444107307 -0.23156086570733 0.0274389569159151 -8.43912785813737 0.0500756213196389 0.0497870683678639 3.19714213297115e-17 3.01978783754337e-13 0.999999185303912
"chr2" 155518172 0.0195528510040496 0.331651040206893 -0.312098189202843 0.0442363804875453 -7.05523792324542 0.0498423174641644 0.049787068367864 1.72305644451848e-12 4.67468768177177e-09 0.999999185225441
"chr10" 120475910 0.00344656522041284 0.302400469738936 -0.298953904518523 0.0414964665028171 -7.20432195108052 0.0498373123909226 0.0497870683678639 5.83333902733346e-13 1.80224224003596e-09 0.999999184506056
"chr10" 13966265 0.0827805421351859 0.383982470044185 -0.301201927908999 0.0419897786811067 -7.17322018285666 0.0500022253112476 0.0497870683678639 7.32538928343641e-13 2.20772096321731e-09 0.999999173081168
"chr10" 120475913 0.0034834922597637 0.302400469738936 -0.298916977479172 0.0415160870226582 -7.20002772217026 0.0498379615811733 0.0497870683678639 6.02003187892869e-13 1.85439326266608e-09 0.999999171573753
"chr10" 120475915 0.0034834922597637 0.302400469738936 -0.298916977479172 0.0415160870226582 -7.20002772217026 0.0498379615811733 0.0497870683678639 6.02003187892869e-13 1.85439326266608e-09 0.999999171573753
"chr4" 14864304 0.00403157641774338 0.358211771641616 -0.354180195223872 0.0530749099252472 -6.67321330780804 0.0498195760940924 0.049787068367864 2.50262222540516e-11 4.85691848004955e-08 0.999999162277766
"chr4" 14864306 0.00403157641774338 0.358211771641616 -0.354180195223872 0.0530749099252472 -6.67321330780804 0.0498195760940924 0.049787068367864 2.50262222540516e-11 4.85691848004955e-08 0.999999162277766
"chr4" 14864311 0.00403157641774338 0.358211771641616 -0.354180195223872 0.0530749099252472 -6.67321330780804 0.0498195760940924 0.049787068367864 2.50262222540516e-11 4.85691848004955e-08 0.999999162277766
"chr4" 14864314 0.00403157641774338 0.358211771641616 -0.354180195223872 0.0530749099252472 -6.67321330780804 0.0498195760940924 0.049787068367864 2.50262222540516e-11 4.85691848004955e-08 0.999999162277766
"chr4" 14864316 0.00403157641774338 0.358211771641616 -0.354180195223872 0.0530749099252472 -6.67321330780804 0.0498195760940924 0.049787068367864 2.50262222540516e-11 4.85691848004955e-08 0.999999162277766
"chr7" 34654973 0.023986603478737 0.22555319385207 -0.201566590373333 0.0212083671029578 -9.5041070062024 0.0497870683678639 0.0497870683678639 2.01771705634787e-21 5.06386840965421e-17 0.999999161872525
"chr6" 40436021 0.00434190567510729 0.263342063909877 -0.259000158234769 0.0332217550583675 -7.79610101211482 0.0497999734102947 0.049787068367864 6.38492832738046e-15 3.33633987589406e-11 0.999999149416637
"chr2" 155518341 0.0227201780314826 0.322224339376729 -0.299504161345246 0.041690428362095 -7.18400297411086 0.0497870683678639 0.0497870683678639 6.7699390522903e-13 2.05911922713479e-09 0.999999146640554
"chr7" 34654971 0.0237562405771726 0.225047776198563 -0.20129153562139 0.021168125129142 -9.50918111043636 0.049787068367864 0.0497870683678639 1.92169279743081e-21 4.84543051091731e-17 0.999999145476844
"chr17" 12507519 0.00508425467177745 0.226562082939366 -0.221477828267589 0.0253879087720829 -8.72375232855458 0.0498027099021591 0.0497870683678639 2.69131412010102e-18 3.37196622314047e-14 0.999999144507333
"chr2" 26315765 0.00690452608298841 0.266519630858465 -0.259615104775476 0.0333620055711145 -7.78175952947675 0.0499235976908813 0.0497870683678638 7.15227230313503e-15 3.69080274107851e-11 0.999999142240233
"chr19" 21653471 0.00370287185623217 0.222135380774046 -0.218432508917814 0.0247608206734793 -8.82169907848698 0.0498402023406262 0.0497870683678639 1.12735876357272e-18 1.56389885885017e-14 0.999999136770304
"chr3" 89773319 0.0140420938720526 0.242816301488266 -0.228774207616214 0.0269256911905232 -8.49650268947352 0.0499657411000063 0.0497870683678639 1.95388404774818e-17 1.96665408431638e-13 0.999999134692294
"chr16" 50614671 0.00465646945972539 0.725354711806578 -0.720698242346853 0.129808654903677 -5.55200454762928 0.0498013818929704 0.0497870683678639 2.82412245922288e-08 2.0829558230538e-05 0.999999130774073
"chr16" 50614679 0.00465646945972539 0.725354711806578 -0.720698242346853 0.129808654903677 -5.55200454762928 0.0498013818929704 0.0497870683678639 2.82412245922288e-08 2.0829558230538e-05 0.999999130774073
"chr16" 50614681 0.00465646945972539 0.725354711806578 -0.720698242346853 0.129808654903677 -5.55200454762928 0.0498013818929704 0.0497870683678639 2.82412245922288e-08 2.0829558230538e-05 0.999999130774073
"chr10" 127288816 0.00760109228914286 0.395083621042853 -0.38748252875371 0.0601299952159509 -6.44408048532358 0.049787068367864 0.049787068367864 1.16303357261691e-10 1.86729880044191e-07 0.999999127946902
"chr10" 127288820 0.00760109228914286 0.395083621042853 -0.38748252875371 0.0601299952159509 -6.44408048532358 0.049787068367864 0.049787068367864 1.16303357261691e-10 1.86729880044191e-07 0.999999127946902
"chr2" 146222559 0.00936604561468761 0.240228216508531 -0.230862170893844 0.027371539580313 -8.43438748545556 0.0497870683678639 0.0497870683678638 3.32941893165593e-17 3.12828624877628e-13 0.999999127689318
